[run number],connect-number,resource-abundance,altruist-number,Max.Resource,Shared,hardship,miser-number,[step],sum [Waste] of altruists,sum [Harvest] of altruists,min [Harvest] of altruists,max [Harvest] of altruists,count foods,count (altruists) with [Harvest = 0]
168,3,2,20,52,0.33,3.3,0,11,0,118.5,4.270011867,6.327091695,380,0
169,3,2,20,52,0.33,3.3,0,11,0,255,7.432436983,13.68555832,380,0
165,3,2,20,52,0.33,3.3,0,46,0,121.0022945,3.899054037,6.42784856,380,0
164,3,2,20,52,0.33,3.3,0,95,0,2.66E-06,0,1.53E-07,380,1
167,3,2,20,52,0.33,3.3,0,13,0,5.991814827,0,0.339742089,380,1
170,3,2,20,52,0.33,3.3,0,12,0,27.31686223,0.942936562,1.484871535,380,0
168,3,2,20,52,0.33,3.3,0,12,0,101,3.398458518,5.436318766,380,0
163,3,2,20,52,0.33,3.3,0,102,0,0.102372383,0,0.005752368,380,1
166,3,2,20,52,0.33,3.3,0,31,0,60.5,2.163748172,3.23216602,380,0
169,3,2,20,52,0.33,3.3,0,12,0,237,8.548832774,12.53495806,380,0
164,3,2,20,52,0.33,3.3,0,96,0,1.16E-06,0,6.59E-08,380,1
167,3,2,20,52,0.33,3.3,0,14,0,2.534623588,0,0.143895465,380,1
165,3,2,20,52,0.33,3.3,0,47,0,105.0022945,3.482095705,5.575587677,380,0
170,3,2,20,52,0.33,3.3,0,13,0,13.46101788,0.490816251,0.733887248,380,0
168,3,2,20,52,0.33,3.3,0,13,0,83.5,2.491771411,4.558563777,380,0
166,3,2,20,52,0.33,3.3,0,32,0,48,1.656763661,2.5623565,380,0
163,3,2,20,52,0.33,3.3,0,103,0,0.047857415,0.001682859,0.002530822,380,0
169,3,2,20,52,0.33,3.3,0,13,0,219,7.57186049,11.57315223,380,0
167,3,2,20,52,0.33,3.3,0,15,0,1.035647749,0,0.058826914,380,1
164,3,2,20,52,0.33,3.3,0,97,0,5.21E-07,0,3.01E-08,380,1
168,3,2,20,52,0.33,3.3,0,14,0,66,1.119981125,3.584970676,380,0
166,3,2,20,52,0.33,3.3,0,33,0,35.5,0.822987033,1.975945265,380,0
165,3,2,20,52,0.33,3.3,0,48,0,119.0022945,4.175108435,6.277132553,380,0
170,3,2,20,52,0.33,3.3,0,14,0,83.05577606,2.352109046,10.6660216,380,0
164,3,2,20,52,0.33,3.3,0,98,0,2.29E-07,0,1.29E-08,380,1
167,3,2,20,52,0.33,3.3,0,16,0,0.425214639,0,0.024504918,380,1
166,3,2,20,52,0.33,3.3,0,34,0,23.94228117,0,1.355962869,380,1
163,3,2,20,52,0.33,3.3,0,104,0,0.022843677,7.63E-04,0.001219013,380,0
168,3,2,20,52,0.33,3.3,0,15,0,48.5,0.921376366,2.683209921,380,0
169,3,2,20,52,0.33,3.3,0,14,0,201,7.097498954,10.59147548,380,0
165,3,2,20,52,0.33,3.3,0,49,0,103.0022945,3.630038864,5.49188545,380,0
164,3,2,20,52,0.33,3.3,0,99,0,1.02E-07,0,5.79E-09,380,1
170,3,2,20,52,0.33,3.3,0,15,0,62.05577606,2.266975728,3.358587147,380,0
168,3,2,20,52,0.33,3.3,0,16,0,31.45660984,0.674697144,1.757597302,380,0
169,3,2,20,52,0.33,3.3,0,15,0,183,6.418923445,9.644489749,380,0
166,3,2,20,52,0.33,3.3,0,35,0,13.77543666,0.268303535,0.763113979,380,0
167,3,2,20,52,0.33,3.3,0,17,0,19.02090503,0,1.087452253,380,1
163,3,2,20,52,0.33,3.3,0,105,0,0.010612052,0,5.87E-04,380,1
164,3,2,20,52,0.33,3.3,0,100,0,4.65E-08,1.68E-09,2.54E-09,380,0
169,3,2,20,52,0.33,3.3,0,16,0,165,5.846079117,8.679509403,380,0
168,3,2,20,52,0.33,3.3,0,17,0,17.74476058,0,1.016255408,380,1
165,3,2,20,52,0.33,3.3,0,50,0,87.00229451,3.109543603,4.595464723,380,0
170,3,2,20,52,0.33,3.3,0,16,0,41.05577606,0.209368821,2.306880212,380,0
166,3,2,20,52,0.33,3.3,0,36,0,19.86166737,0.499175265,1.101421511,380,0
163,3,2,20,52,0.33,3.3,0,106,0,0.004893089,0,2.76E-04,380,1
164,3,2,20,52,0.33,3.3,0,101,0,2.05E-08,0,1.17E-09,380,1
168,3,2,20,52,0.33,3.3,0,18,0,9.419114398,0,0.528833076,380,1
167,3,2,20,52,0.33,3.3,0,18,0,68.22909574,2.461768287,3.798358114,380,0
169,3,2,20,52,0.33,3.3,0,17,0,189,6.598175554,10.04730029,380,0
165,3,2,20,52,0.33,3.3,0,51,0,81.00229451,3.454585561,8.244144214,380,0
170,3,2,20,52,0.33,3.3,0,17,0,22.12409872,0,1.24373252,380,1
166,3,2,20,52,0.33,3.3,0,37,0,10.7300317,0.057585185,0.607031331,380,0
167,3,2,20,52,0.33,3.3,0,19,0,43.72909574,0.698381696,2.39679837,380,0
168,3,2,20,52,0.33,3.3,0,19,0,4.811893083,0,0.274164493,380,1
164,3,2,20,52,0.33,3.3,0,102,0,43.70804371,1.81014457,2.390146681,380,0
169,3,2,20,52,0.33,3.3,0,18,0,171,6.069952148,9.063676985,380,0
165,3,2,20,52,0.33,3.3,0,52,0,65.00229451,2.235188683,3.500747902,380,0
163,3,2,20,52,0.33,3.3,0,107,0,41.10322209,1.232924097,5.05069601,380,0
166,3,2,20,52,0.33,3.3,0,38,0,5.166449054,0,0.298680753,380,1
167,3,2,20,52,0.33,3.3,0,20,0,20.84782802,0,1.190946718,380,1
170,3,2,20,52,0.33,3.3,0,18,0,10.30992345,0,0.59310503,380,1
168,3,2,20,52,0.33,3.3,0,20,0,2.460920828,0.084062174,0.134352978,380,0
165,3,2,20,52,0.33,3.3,0,53,0,49.00229451,0.560395724,2.72905252,380,0
169,3,2,20,52,0.33,3.3,0,19,0,153,5.42875311,8.107574811,380,0
164,3,2,20,52,0.33,3.3,0,103,0,45.70804371,1.639315496,3.367539476,380,0
167,3,2,20,52,0.33,3.3,0,21,0,8.888259592,0,0.506539263,380,1
168,3,2,20,52,0.33,3.3,0,21,0,1.248104611,0.043320572,0.068329751,380,0
166,3,2,20,52,0.33,3.3,0,39,0,2.479198862,0,0.141606172,380,1
163,3,2,20,52,0.33,3.3,0,108,0,24.20457946,0.847046723,1.295080805,380,0
165,3,2,20,52,0.33,3.3,0,54,0,33.17344595,1.195763666,1.809292761,380,0
169,3,2,20,52,0.33,3.3,0,20,0,135,4.813321056,7.237410391,380,0
164,3,2,20,52,0.33,3.3,0,104,0,29.2035062,0.590441029,1.587375513,380,0
170,3,2,20,52,0.33,3.3,0,19,0,105.7653751,3.231788361,6.923429569,380,0
168,3,2,20,52,0.33,3.3,0,22,0,0.636548037,0,0.036427058,380,1
167,3,2,20,52,0.33,3.3,0,22,0,30.75150622,0.578374827,1.709155022,380,0
166,3,2,20,52,0.33,3.3,0,40,0,1.178093525,0,0.066844361,380,1
165,3,2,20,52,0.33,3.3,0,55,0,19.09138291,0.529157876,1.057533864,380,0
164,3,2,20,52,0.33,3.3,0,105,0,16.27221308,0,0.915466778,380,1
163,3,2,20,52,0.33,3.3,0,109,0,12.70618153,0.46847866,0.685993193,380,0
169,3,2,20,52,0.33,3.3,0,21,0,117,4.136581418,6.189011911,380,0
170,3,2,20,52,0.33,3.3,0,20,0,84.76537508,2.819359442,4.633374842,380,0
165,3,2,20,52,0.33,3.3,0,56,0,8.611914488,0,0.493121509,380,1
166,3,2,20,52,0.33,3.3,0,41,0,0.576962415,0,0.032295347,380,1
168,3,2,20,52,0.33,3.3,0,23,0,102.4075146,3.935278836,8.833861615,380,0
167,3,2,20,52,0.33,3.3,0,23,0,64.46124806,1.84435238,4.616556993,380,0
164,3,2,20,52,0.33,3.3,0,106,0,7.671473362,0.264024176,0.413546766,380,0
169,3,2,20,52,0.33,3.3,0,22,0,99,3.503241333,5.30140879,380,0
165,3,2,20,52,0.33,3.3,0,57,0,3.724239431,0,0.209755483,380,1
167,3,2,20,52,0.33,3.3,0,24,0,39.96531478,0.721138197,2.269436129,380,0
168,3,2,20,52,0.33,3.3,0,24,0,84.90751464,3.094491837,4.606500087,380,0
170,3,2,20,52,0.33,3.3,0,21,0,63.76537508,1.935766391,3.436891079,380,0
164,3,2,20,52,0.33,3.3,0,107,0,3.384973875,0,0.193560631,380,1
163,3,2,20,52,0.33,3.3,0,110,0,6.033597349,0,0.344471963,380,1
166,3,2,20,52,0.33,3.3,0,42,0,0.276805281,0,0.015840093,380,1
165,3,2,20,52,0.33,3.3,0,58,0,1.557436871,0,0.08969583,380,1
169,3,2,20,52,0.33,3.3,0,23,0,103,3.674074884,5.542415173,380,0
164,3,2,20,52,0.33,3.3,0,108,0,1.475010897,0,0.084939231,380,1
168,3,2,20,52,0.33,3.3,0,25,0,67.40751464,0.378542604,3.743997646,380,0
170,3,2,20,52,0.33,3.3,0,22,0,42.76537508,0.764620929,2.361831805,380,0
167,3,2,20,52,0.33,3.3,0,25,0,18.86090315,0,1.079254307,380,1
166,3,2,20,52,0.33,3.3,0,43,0,0.133244611,0,0.007685089,380,1
163,3,2,20,52,0.33,3.3,0,111,0,2.893908501,0.104992844,0.156897489,380,0
165,3,2,20,52,0.33,3.3,0,59,0,0.695221304,0,0.039633801,380,1
169,3,2,20,52,0.33,3.3,0,24,0,85,2.044602293,4.588441894,380,0
170,3,2,20,52,0.33,3.3,0,23,0,23.50024929,0.812023315,1.27328976,380,0
164,3,2,20,52,0.33,3.3,0,109,0,0.670492024,0,0.038874241,380,1
167,3,2,20,52,0.33,3.3,0,26,0,8.168394722,0,0.469619343,380,1
168,3,2,20,52,0.33,3.3,0,26,0,124.9075146,4.020433186,12.14755097,380,0
166,3,2,20,52,0.33,3.3,0,44,0,99.12609447,3.24489618,8.583065684,380,0
169,3,2,20,52,0.33,3.3,0,25,0,67,2.440627408,3.607508097,380,0
165,3,2,20,52,0.33,3.3,0,60,0,0.283168337,0,0.016191023,380,1
164,3,2,20,52,0.33,3.3,0,110,0,0.296701645,0,0.016878957,380,1
170,3,2,20,52,0.33,3.3,0,24,0,11.04216218,0.105398936,0.614909413,380,0
167,3,2,20,52,0.33,3.3,0,27,0,3.331772297,0.121101257,0.181031742,380,0
163,3,2,20,52,0.33,3.3,0,112,0,33.13114858,1.175739348,1.799786197,380,0
168,3,2,20,52,0.33,3.3,0,27,0,107.4075146,3.785276437,5.728176512,380,0
169,3,2,20,52,0.33,3.3,0,26,0,49,1.158459959,2.702284363,380,0
170,3,2,20,52,0.33,3.3,0,25,0,4.91964419,0,0.277390042,380,1
164,3,2,20,52,0.33,3.3,0,111,0,0.132256594,0.004594111,0.007229878,380,0
166,3,2,20,52,0.33,3.3,0,45,0,104.6260945,3.772231379,5.617517707,380,0
165,3,2,20,52,0.33,3.3,0,61,0,35.73673767,1.412564924,1.901819877,380,0
167,3,2,20,52,0.33,3.3,0,28,0,1.418065649,0,0.080715596,380,1
168,3,2,20,52,0.33,3.3,0,28,0,89.90751464,3.291476307,4.836713602,380,0
169,3,2,20,52,0.33,3.3,0,27,0,31.22460152,1.026669425,1.679222446,380,0
170,3,2,20,52,0.33,3.3,0,26,0,2.163966475,0,0.123294269,380,1
163,3,2,20,52,0.33,3.3,0,113,0,119.6311486,4.437379424,6.402971988,380,0
167,3,2,20,52,0.33,3.3,0,29,0,0.583114504,0,0.034006737,380,1
168,3,2,20,52,0.33,3.3,0,29,0,72.40751464,2.597624191,3.883870894,380,0
165,3,2,20,52,0.33,3.3,0,62,0,20.87821812,0.175044694,1.184137497,380,0
164,3,2,20,52,0.33,3.3,0,112,0,0.06012082,0,0.003465048,380,1
166,3,2,20,52,0.33,3.3,0,46,0,92.12609447,3.224816211,4.879096237,380,0
169,3,2,20,52,0.33,3.3,0,28,0,16.84246846,0,0.95532612,380,1
170,3,2,20,52,0.33,3.3,0,27,0,0.952517501,0,0.054709384,380,1
163,3,2,20,52,0.33,3.3,0,114,0,101.1311486,3.542458403,5.342546474,380,0
168,3,2,20,52,0.33,3.3,0,30,0,54.90751464,1.801048445,2.949488276,380,0
166,3,2,20,52,0.33,3.3,0,47,0,79.62609447,2.898744044,4.273633469,380,0
165,3,2,20,52,0.33,3.3,0,63,0,9.962635758,0,0.5593134,380,1
169,3,2,20,52,0.33,3.3,0,29,0,7.712589382,0.266171004,0.419576398,380,0
164,3,2,20,52,0.33,3.3,0,113,0,0.027016179,0,0.001531507,380,1
167,3,2,20,52,0.33,3.3,0,30,0,18.96715384,0.188921126,8.750890795,380,0
170,3,2,20,52,0.33,3.3,0,28,0,0.411675641,0,0.02358079,380,1
164,3,2,20,52,0.33,3.3,0,114,0,0.011576805,0,6.56E-04,380,1
168,3,2,20,52,0.33,3.3,0,31,0,37.40751464,0.500669075,2.087293878,380,0
165,3,2,20,52,0.33,3.3,0,64,0,4.116066411,0,0.232621775,380,1
169,3,2,20,52,0.33,3.3,0,30,0,3.415484096,0.127772062,0.184000209,380,0
166,3,2,20,52,0.33,3.3,0,48,0,67.12609447,2.419702671,3.659745089,380,0
170,3,2,20,52,0.33,3.3,0,29,0,0.18703458,0.00685039,0.010204596,380,0
167,3,2,20,52,0.33,3.3,0,31,0,8.277350537,0,0.468663624,380,1
163,3,2,20,52,0.33,3.3,0,115,0,82.63114858,2.983095131,4.462838365,380,0
164,3,2,20,52,0.33,3.3,0,115,0,0.005130181,0,2.94E-04,380,1
165,3,2,20,52,0.33,3.3,0,65,0,1.747617924,0,0.098911901,380,1
166,3,2,20,52,0.33,3.3,0,49,0,54.62609447,1.910481567,2.941179471,380,0
167,3,2,20,52,0.33,3.3,0,32,0,3.411095992,0,0.195733309,380,1
170,3,2,20,52,0.33,3.3,0,30,0,0.083110614,0,0.004766753,380,1
169,3,2,20,52,0.33,3.3,0,31,0,1.523133466,0,0.085915199,380,1
168,3,2,20,52,0.33,3.3,0,32,0,22.82118551,0.825493929,1.238401353,380,0
163,3,2,20,52,0.33,3.3,0,116,0,64.13114858,2.150870482,3.531615336,380,0
170,3,2,20,52,0.33,3.3,0,31,0,0.036317071,0,0.002111576,380,1
164,3,2,20,52,0.33,3.3,0,116,0,0.002284041,0,1.26E-04,380,1
166,3,2,20,52,0.33,3.3,0,50,0,42.12609447,1.239380639,2.346132371,380,0
168,3,2,20,52,0.33,3.3,0,33,0,12.37858493,0,0.706616752,380,1
169,3,2,20,52,0.33,3.3,0,32,0,0.668745594,0,0.038328815,380,1
167,3,2,20,52,0.33,3.3,0,33,0,1.376248622,0,0.077516347,380,1
165,3,2,20,52,0.33,3.3,0,66,0,0.712929875,0,0.040875531,380,1
170,3,2,20,52,0.33,3.3,0,32,0,0.015901659,0,9.02E-04,380,1
168,3,2,20,52,0.33,3.3,0,34,0,6.325591016,0.220525499,0.34215225,380,0
166,3,2,20,52,0.33,3.3,0,51,0,29.62609447,1.081669597,1.5966491,380,0
167,3,2,20,52,0.33,3.3,0,34,0,0.563159008,0,0.032398504,380,1
165,3,2,20,52,0.33,3.3,0,67,0,0.304146117,0,0.017592206,380,1
164,3,2,20,52,0.33,3.3,0,117,0,9.90E-04,0,5.73E-05,380,1
163,3,2,20,52,0.33,3.3,0,117,0,45.63114858,1.49381609,2.441669022,380,0
169,3,2,20,52,0.33,3.3,0,33,0,0.299451715,0,0.016958979,380,1
170,3,2,20,52,0.33,3.3,0,33,0,0.007011436,0,3.99E-04,380,1
165,3,2,20,52,0.33,3.3,0,68,0,0.124962677,0,0.007081073,380,1
168,3,2,20,52,0.33,3.3,0,35,0,3.36489111,0,0.188159048,380,1
166,3,2,20,52,0.33,3.3,0,52,0,18.17679568,0.599319289,0.986350541,380,0
167,3,2,20,52,0.33,3.3,0,35,0,0.234796018,0,0.013271488,380,1
169,3,2,20,52,0.33,3.3,0,34,0,0.130713264,0,0.007448729,380,1
170,3,2,20,52,0.33,3.3,0,34,0,0.003196946,0,1.82E-04,380,1
164,3,2,20,52,0.33,3.3,0,118,0,14.64838594,0.520174638,0.791182029,380,0
168,3,2,20,52,0.33,3.3,0,36,0,1.742370186,0,0.099654715,380,1
165,3,2,20,52,0.33,3.3,0,69,0,0.051464619,0,0.002936282,380,1
163,3,2,20,52,0.33,3.3,0,118,0,28.3500394,1.005512827,1.511825012,380,0
166,3,2,20,52,0.33,3.3,0,53,0,9.999664346,0,0.571282905,380,1
169,3,2,20,52,0.33,3.3,0,35,0,0.057743698,0,0.003267952,380,1
167,3,2,20,52,0.33,3.3,0,36,0,7.238736646,0,0.408212421,380,1
170,3,2,20,52,0.33,3.3,0,35,0,0.00139699,0,7.92E-05,380,1
165,3,2,20,52,0.33,3.3,0,70,0,0.021348918,0,0.00119973,380,1
164,3,2,20,52,0.33,3.3,0,119,0,6.516141557,0,0.372762133,380,1
168,3,2,20,52,0.33,3.3,0,37,0,4.944829275,0.167328104,0.265061034,380,0
169,3,2,20,52,0.33,3.3,0,36,0,0.025863916,0,0.001471206,380,1
163,3,2,20,52,0.33,3.3,0,119,0,15.53150397,0.33031658,0.871886604,380,0
167,3,2,20,52,0.33,3.3,0,37,0,3.098029955,0,0.173968517,380,1
166,3,2,20,52,0.33,3.3,0,54,0,4.931346492,0,0.275344467,380,1
170,3,2,20,52,0.33,3.3,0,36,0,6.08E-04,0,3.36E-05,380,1
165,3,2,20,52,0.33,3.3,0,71,0,0.008866906,0,5.05E-04,380,1
164,3,2,20,52,0.33,3.3,0,120,0,2.866756163,0.100870257,0.157746979,380,0
169,3,2,20,52,0.33,3.3,0,37,0,0.011688146,0,6.75E-04,380,1
168,3,2,20,52,0.33,3.3,0,38,0,2.482806652,0,0.139455347,380,1
167,3,2,20,52,0.33,3.3,0,38,0,1.275013682,0,0.073198433,380,1
163,3,2,20,52,0.33,3.3,0,120,0,7.539673546,0.263229162,0.412644671,380,0
164,3,2,20,52,0.33,3.3,0,121,0,1.294629295,0,0.074110324,380,1
169,3,2,20,52,0.33,3.3,0,38,0,0.005123369,0,2.86E-04,380,1
166,3,2,20,52,0.33,3.3,0,55,0,2.419513173,0,0.137183662,380,1
165,3,2,20,52,0.33,3.3,0,72,0,0.003640818,0,2.07E-04,380,1
170,3,2,20,52,0.33,3.3,0,37,0,2.68E-04,0,1.51E-05,380,1
168,3,2,20,52,0.33,3.3,0,39,0,1.255169097,0.048448389,0.067637851,380,0
167,3,2,20,52,0.33,3.3,0,39,0,0.541316712,0,0.031295342,380,1
169,3,2,20,52,0.33,3.3,0,39,0,0.002288259,0,1.28E-04,380,1
165,3,2,20,52,0.33,3.3,0,73,0,0.001509858,0,8.56E-05,380,1
170,3,2,20,52,0.33,3.3,0,38,0,1.17E-04,0,6.76E-06,380,1
167,3,2,20,52,0.33,3.3,0,40,0,0.231069424,0.008135169,0.012542287,380,0
163,3,2,20,52,0.33,3.3,0,121,0,3.489922091,0,0.197145053,380,1
166,3,2,20,52,0.33,3.3,0,56,0,1.156324481,0,0.065330109,380,1
164,3,2,20,52,0.33,3.3,0,122,0,144.8756195,4.416737448,13.75060525,380,0
168,3,2,20,52,0.33,3.3,0,40,0,0.653278891,0,0.037436216,380,1
169,3,2,20,52,0.33,3.3,0,40,0,0.001023502,3.60E-05,5.61E-05,380,0
170,3,2,20,52,0.33,3.3,0,39,0,5.20E-05,0,2.97E-06,380,1
165,3,2,20,52,0.33,3.3,0,74,0,6.47E-04,0,3.61E-05,380,1
167,3,2,20,52,0.33,3.3,0,41,0,0.0998388,0,0.005646899,380,1
168,3,2,20,52,0.33,3.3,0,41,0,0.33643929,0,0.018685807,380,1
164,3,2,20,52,0.33,3.3,0,123,0,127.8756195,4.262790054,6.78509559,380,0
163,3,2,20,52,0.33,3.3,0,122,0,1.631189958,0,0.093431464,380,1
169,3,2,20,52,0.33,3.3,0,41,0,4.41E-04,1.60E-05,2.37E-05,380,0
166,3,2,20,52,0.33,3.3,0,57,0,0.561595014,0.019004638,0.030013444,380,0
168,3,2,20,52,0.33,3.3,0,42,0,0.173086425,0.006513379,0.009394554,380,0
170,3,2,20,52,0.33,3.3,0,40,0,29.73488259,0.618316926,9.921316217,380,0
165,3,2,20,52,0.33,3.3,0,75,0,2.83E-04,0,1.61E-05,380,1
164,3,2,20,52,0.33,3.3,0,124,0,110.8756195,3.915024798,5.873796341,380,0
167,3,2,20,52,0.33,3.3,0,42,0,0.041431606,0,0.002376778,380,1
168,3,2,20,52,0.33,3.3,0,43,0,0.089039272,0,0.005036068,380,1
170,3,2,20,52,0.33,3.3,0,41,0,14.65945891,0,0.838216414,380,1
166,3,2,20,52,0.33,3.3,0,58,0,0.283248556,0.010681402,0.015152538,380,0
169,3,2,20,52,0.33,3.3,0,42,0,1.95E-04,6.97E-06,1.07E-05,380,0
167,3,2,20,52,0.33,3.3,0,43,0,0.017444336,0,9.78E-04,380,1
165,3,2,20,52,0.33,3.3,0,76,0,15.00798554,0.270944667,0.845767834,380,0
164,3,2,20,52,0.33,3.3,0,125,0,93.87561954,1.912623673,5.066216062,380,0
163,3,2,20,52,0.33,3.3,0,123,0,0.785687586,0.026969595,0.042268608,380,0
170,3,2,20,52,0.33,3.3,0,42,0,6.426358563,0,0.364049834,380,1
169,3,2,20,52,0.33,3.3,0,43,0,8.66E-05,0,5.00E-06,380,1
168,3,2,20,52,0.33,3.3,0,44,0,0.045259463,0,0.002581652,380,1
167,3,2,20,52,0.33,3.3,0,44,0,0.007169143,0,4.08E-04,380,1
166,3,2,20,52,0.33,3.3,0,59,0,34.36657451,1.205857949,1.868573288,380,0
165,3,2,20,52,0.33,3.3,0,77,0,6.522439375,0,0.372825715,380,1
164,3,2,20,52,0.33,3.3,0,126,0,76.87561954,2.696420347,4.196811599,380,0
170,3,2,20,52,0.33,3.3,0,43,0,2.808071432,0,0.158250881,380,1
163,3,2,20,52,0.33,3.3,0,124,0,0.364100433,0.012062756,0.019781132,380,0
169,3,2,20,52,0.33,3.3,0,44,0,3.74E-05,1.42E-06,2.02E-06,380,0
168,3,2,20,52,0.33,3.3,0,45,0,0.023525115,0,0.00133662,380,1
167,3,2,20,52,0.33,3.3,0,45,0,0.002965618,0,1.70E-04,380,1
164,3,2,20,52,0.33,3.3,0,127,0,59.87561954,2.167142798,3.218862663,380,0
170,3,2,20,52,0.33,3.3,0,44,0,1.180900732,0,0.066919043,380,1
165,3,2,20,52,0.33,3.3,0,78,0,2.716020831,0,0.156500832,380,1
169,3,2,20,52,0.33,3.3,0,45,0,1.64E-05,0,9.33E-07,380,1
167,3,2,20,52,0.33,3.3,0,46,0,0.001201741,0,6.77E-05,380,1
166,3,2,20,52,0.33,3.3,0,60,0,159.8665745,5.38271453,8.720692829,380,0
164,3,2,20,52,0.33,3.3,0,128,0,42.91326826,1.625326161,2.394107291,380,0
168,3,2,20,52,0.33,3.3,0,46,0,0.012055508,0,6.93E-04,380,1
170,3,2,20,52,0.33,3.3,0,45,0,0.531819163,0,0.029874748,380,1
163,3,2,20,52,0.33,3.3,0,125,0,94.02933861,2.076097891,10.16294547,380,0
165,3,2,20,52,0.33,3.3,0,79,0,1.110471529,0,0.06285135,380,1
169,3,2,20,52,0.33,3.3,0,46,0,41.3416302,0.564547807,3.12666002,380,0
167,3,2,20,52,0.33,3.3,0,47,0,4.95E-04,0,2.86E-05,380,1
164,3,2,20,52,0.33,3.3,0,129,0,26.57746634,0.860903246,1.46122844,380,0
168,3,2,20,52,0.33,3.3,0,47,0,0.006081136,2.21E-04,3.28E-04,380,0
165,3,2,20,52,0.33,3.3,0,80,0,0.460217785,0,0.02631616,380,1
169,3,2,20,52,0.33,3.3,0,47,0,24.29267231,0,1.38936742,380,1
166,3,2,20,52,0.33,3.3,0,61,0,245.3665745,8.443468359,13.40225885,380,0
170,3,2,20,52,0.33,3.3,0,46,0,55.71898665,0.843268904,4.115793054,380,0
163,3,2,20,52,0.33,3.3,0,126,0,75.52933861,2.653090137,4.029794964,380,0
167,3,2,20,52,0.33,3.3,0,48,0,2.03E-04,7.65E-06,1.10E-05,380,0
164,3,2,20,52,0.33,3.3,0,130,0,14.64238453,0,0.826555854,380,1
168,3,2,20,52,0.33,3.3,0,48,0,0.003073597,0,1.77E-04,380,1
165,3,2,20,52,0.33,3.3,0,81,0,0.194391812,0,0.011136004,380,1
166,3,2,20,52,0.33,3.3,0,62,0,232.8665745,7.677543366,12.22826843,380,0
169,3,2,20,52,0.33,3.3,0,48,0,12.48910305,0,0.709397495,380,1
170,3,2,20,52,0.33,3.3,0,47,0,94.71898665,3.31633836,5.090189724,380,0
167,3,2,20,52,0.33,3.3,0,49,0,8.68E-05,0,4.98E-06,380,1
168,3,2,20,52,0.33,3.3,0,49,0,0.001568883,0,9.05E-05,380,1
163,3,2,20,52,0.33,3.3,0,127,0,57.02933861,2.026956339,3.143593488,380,0
165,3,2,20,52,0.33,3.3,0,82,0,77.8114667,2.687308181,8.736179316,380,0
169,3,2,20,52,0.33,3.3,0,49,0,5.52783119,0,0.311159619,380,1
166,3,2,20,52,0.33,3.3,0,63,0,220.3665745,7.691020017,11.57066363,380,0
170,3,2,20,52,0.33,3.3,0,48,0,73.71898665,2.389291084,3.949441704,380,0
164,3,2,20,52,0.33,3.3,0,131,0,6.484072009,0,0.374546636,380,1
167,3,2,20,52,0.33,3.3,0,50,0,3.64E-05,0,2.08E-06,380,1
168,3,2,20,52,0.33,3.3,0,50,0,8.11E-04,2.74E-05,4.34E-05,380,0
165,3,2,20,52,0.33,3.3,0,83,0,61.8114667,1.49263897,3.35210815,380,0
167,3,2,20,52,0.33,3.3,0,51,0,1.48E-05,5.63E-07,8.06E-07,380,0
170,3,2,20,52,0.33,3.3,0,49,0,52.71898665,1.982455492,2.823027895,380,0
164,3,2,20,52,0.33,3.3,0,132,0,2.842696198,0,0.165156986,380,1
169,3,2,20,52,0.33,3.3,0,50,0,2.483380903,0,0.140666359,380,1
166,3,2,20,52,0.33,3.3,0,64,0,207.8665745,7.278895953,10.88822027,380,0
163,3,2,20,52,0.33,3.3,0,128,0,38.52933861,1.418207981,2.079502509,380,0
168,3,2,20,52,0.33,3.3,0,51,0,52.52329299,0.744268225,2.923018072,380,0
165,3,2,20,52,0.33,3.3,0,84,0,45.8114667,1.625081541,2.47273981,380,0
164,3,2,20,52,0.33,3.3,0,133,0,1.236993589,0,0.071167237,380,1
170,3,2,20,52,0.33,3.3,0,50,0,32.25926724,0,1.822468441,380,1
167,3,2,20,52,0.33,3.3,0,52,0,6.24E-06,0,3.53E-07,380,1
166,3,2,20,52,0.33,3.3,0,65,0,195.3665745,6.917084709,10.65231778,380,0
169,3,2,20,52,0.33,3.3,0,51,0,1.077726498,0,0.06247862,380,1
163,3,2,20,52,0.33,3.3,0,129,0,22.45132751,0.647637822,1.254878055,380,0
168,3,2,20,52,0.33,3.3,0,52,0,54.02329299,1.048131432,3.010995425,380,0
170,3,2,20,52,0.33,3.3,0,51,0,16.24453585,0.559642875,0.893450228,380,0
164,3,2,20,52,0.33,3.3,0,134,0,0.540293743,0.019918239,0.029358128,380,0
167,3,2,20,52,0.33,3.3,0,53,0,2.62E-06,0,1.47E-07,380,1
165,3,2,20,52,0.33,3.3,0,85,0,80.35378061,2.307702147,13.19392645,380,0
166,3,2,20,52,0.33,3.3,0,66,0,182.8665745,6.368838236,9.545850683,380,0
169,3,2,20,52,0.33,3.3,0,52,0,0.474846087,0.017952938,0.025643248,380,0
168,3,2,20,52,0.33,3.3,0,53,0,36.57340201,1.374054978,1.977942497,380,0
163,3,2,20,52,0.33,3.3,0,130,0,11.52572511,0.156408707,0.657451998,380,0
167,3,2,20,52,0.33,3.3,0,54,0,1.07E-06,0,6.07E-08,380,1
170,3,2,20,52,0.33,3.3,0,52,0,50.54412956,1.871092678,2.742897427,380,0
165,3,2,20,52,0.33,3.3,0,86,0,64.35378061,2.250221457,3.414810263,380,0
