[run number],connect-number,resource-abundance,altruist-number,Max.Resource,Shared,hardship,miser-number,[step],sum [Waste] of misers,sum [Harvest] of misers,min [Harvest] of misers,max [Harvest] of misers,count (misers) with [Harvest <= 0]
155,3,2,0,52,0.33,3.1,20,138,8,301,0,52,7
157,3,2,0,52,0.33,3.1,20,43,0,252.5,0,44,8
154,3,2,0,52,0.33,3.1,20,137,381,480.5,0,52,9
159,3,2,0,52,0.33,3.1,20,4,0,116,0,19,5
150,3,2,0,52,0.33,2.9,20,193,361.5,274,0,52,10
158,3,2,0,52,0.33,3.1,20,34,16,163,0,52,11
153,3,2,0,52,0.33,3.1,20,179,166,363,0,52,6
159,3,2,0,52,0.33,3.1,20,5,0,106.5,0,19,5
154,3,2,0,52,0.33,3.1,20,138,381,479,0,52,9
155,3,2,0,52,0.33,3.1,20,139,8,295.5,0,52,9
150,3,2,0,52,0.33,2.9,20,194,361.5,266,0,52,10
153,3,2,0,52,0.33,3.1,20,180,166,348.5,0,52,6
158,3,2,0,52,0.33,3.1,20,35,16,158,0,52,11
156,3,2,0,52,0.33,3.1,20,77,0,91.5,0,38.5,15
155,3,2,0,52,0.33,3.1,20,140,8,292,0,52,9
153,3,2,0,52,0.33,3.1,20,181,166,334,0,52,7
154,3,2,0,52,0.33,3.1,20,139,381,477.5,0,52,9
157,3,2,0,52,0.33,3.1,20,44,0,273,0,44,8
158,3,2,0,52,0.33,3.1,20,36,16,154,0,52,12
156,3,2,0,52,0.33,3.1,20,78,0,88.5,0,38,15
159,3,2,0,52,0.33,3.1,20,6,0,109,0,19,5
150,3,2,0,52,0.33,2.9,20,195,361.5,260,0,52,12
158,3,2,0,52,0.33,3.1,20,37,16,151,0,52,12
157,3,2,0,52,0.33,3.1,20,45,0,268.5,0,44,8
159,3,2,0,52,0.33,3.1,20,7,0,99.5,0,19,5
158,3,2,0,52,0.33,3.1,20,38,16,149,0,52,13
153,3,2,0,52,0.33,3.1,20,182,166,321,0,52,8
154,3,2,0,52,0.33,3.1,20,140,381,476,0,52,9
155,3,2,0,52,0.33,3.1,20,141,8,288.5,0,52,10
157,3,2,0,52,0.33,3.1,20,46,0,264,0,44,9
158,3,2,0,52,0.33,3.1,20,39,16,148,0,52,13
156,3,2,0,52,0.33,3.1,20,79,0,181,0,37.5,10
153,3,2,0,52,0.33,3.1,20,183,166,309,0,52,9
154,3,2,0,52,0.33,3.1,20,141,381,474.5,0,52,9
159,3,2,0,52,0.33,3.1,20,8,0,90,0,19,6
153,3,2,0,52,0.33,3.1,20,184,166,298,0,52,10
155,3,2,0,52,0.33,3.1,20,142,8,287,0,52,10
154,3,2,0,52,0.33,3.1,20,142,381,473,0,52,9
153,3,2,0,52,0.33,3.1,20,185,166,288,0,52,10
158,3,2,0,52,0.33,3.1,20,40,16,147,0,52,13
150,3,2,0,52,0.33,2.9,20,196,361.5,255.5,0,52,12
156,3,2,0,52,0.33,3.1,20,80,0,201.5,0,37,8
155,3,2,0,52,0.33,3.1,20,143,8,285.5,0,52,10
153,3,2,0,52,0.33,3.1,20,186,166,278,0,52,10
157,3,2,0,52,0.33,3.1,20,47,0,260.5,0,44,9
159,3,2,0,52,0.33,3.1,20,9,0,82,0,19,8
154,3,2,0,52,0.33,3.1,20,143,381,471.5,0,52,9
158,3,2,0,52,0.33,3.1,20,41,16,146,0,52,13
153,3,2,0,52,0.33,3.1,20,187,166,268,0,52,10
155,3,2,0,52,0.33,3.1,20,144,8,284,0,52,10
154,3,2,0,52,0.33,3.1,20,144,381,470,0,52,9
156,3,2,0,52,0.33,3.1,20,81,0,188,0,36.5,8
150,3,2,0,52,0.33,2.9,20,197,361.5,251,0,52,13
159,3,2,0,52,0.33,3.1,20,10,0,76,0,19,8
154,3,2,0,52,0.33,3.1,20,145,381,468.5,0,52,9
153,3,2,0,52,0.33,3.1,20,188,166,258,0,52,10
158,3,2,0,52,0.33,3.1,20,42,16,145,0,52,13
155,3,2,0,52,0.33,3.1,20,145,8,282.5,0,52,10
154,3,2,0,52,0.33,3.1,20,146,381,467,0,52,9
153,3,2,0,52,0.33,3.1,20,189,166,248,0,52,10
157,3,2,0,52,0.33,3.1,20,48,0,257,0,44,9
156,3,2,0,52,0.33,3.1,20,82,0,174.5,0,36,8
159,3,2,0,52,0.33,3.1,20,11,0,70,0,19,9
150,3,2,0,52,0.33,2.9,20,198,361.5,248.5,0,52,13
158,3,2,0,52,0.33,3.1,20,43,16,144,0,52,13
153,3,2,0,52,0.33,3.1,20,190,166,238,0,52,10
155,3,2,0,52,0.33,3.1,20,146,8,281,0,52,10
154,3,2,0,52,0.33,3.1,20,147,381,465.5,0,52,9
156,3,2,0,52,0.33,3.1,20,83,0,162,0,35.5,9
153,3,2,0,52,0.33,3.1,20,191,166,230,0,52,12
150,3,2,0,52,0.33,2.9,20,199,361.5,246,0,52,13
157,3,2,0,52,0.33,3.1,20,49,0,265.5,0,44,7
156,3,2,0,52,0.33,3.1,20,84,0,150,0,35,9
158,3,2,0,52,0.33,3.1,20,44,16,143,0,52,13
154,3,2,0,52,0.33,3.1,20,148,381,464,0,52,9
159,3,2,0,52,0.33,3.1,20,12,0,133.5,0,31,7
150,3,2,0,52,0.33,2.9,20,200,361.5,243.5,0,52,13
153,3,2,0,52,0.33,3.1,20,192,166,224,0,52,13
155,3,2,0,52,0.33,3.1,20,147,8,279.5,0,52,10
160,3,2,0,52,0.33,3.1,20,0,0,169,0,18,2
157,3,2,0,52,0.33,3.1,20,50,0,259,0,44,8
154,3,2,0,52,0.33,3.1,20,149,381,462.5,0,52,9
159,3,2,0,52,0.33,3.1,20,13,0,127.5,0,31,8
157,3,2,0,52,0.33,3.1,20,51,0,255,0,44,9
155,3,2,0,52,0.33,3.1,20,148,8,278,0,52,11
156,3,2,0,52,0.33,3.1,20,85,0,138,0,34.5,9
154,3,2,0,52,0.33,3.1,20,150,381,461,0,52,9
156,3,2,0,52,0.33,3.1,20,86,0,128,0,34,11
158,3,2,0,52,0.33,3.1,20,45,16,142,0,52,13
153,3,2,0,52,0.33,3.1,20,193,166,221.5,0,52,12
156,3,2,0,52,0.33,3.1,20,87,0,120,0,33.5,11
159,3,2,0,52,0.33,3.1,20,14,0,122.5,0,31,8
157,3,2,0,52,0.33,3.1,20,52,0,252,0,44,9
158,3,2,0,52,0.33,3.1,20,46,16,141,0,52,13
155,3,2,0,52,0.33,3.1,20,149,8,277,0,52,11
156,3,2,0,52,0.33,3.1,20,88,0,112,0,33,11
154,3,2,0,52,0.33,3.1,20,151,388,459.5,0,52,9
160,3,2,0,52,0.33,3.1,20,1,0,211.5,0,41.5,1
157,3,2,0,52,0.33,3.1,20,53,0,249,0,44,9
153,3,2,0,52,0.33,3.1,20,194,166,216,0,52,12
158,3,2,0,52,0.33,3.1,20,47,16,140,0,52,13
160,3,2,0,52,0.33,3.1,20,2,0,194,0,41,4
156,3,2,0,52,0.33,3.1,20,89,0,104,0,32.5,11
153,3,2,0,52,0.33,3.1,20,195,166,211,0,52,14
158,3,2,0,52,0.33,3.1,20,48,16,139,0,52,13
155,3,2,0,52,0.33,3.1,20,150,8,276,0,52,11
153,3,2,0,52,0.33,3.1,20,196,166,208,0,52,14
158,3,2,0,52,0.33,3.1,20,49,16,138,0,52,13
155,3,2,0,52,0.33,3.1,20,151,8,275,0,52,11
157,3,2,0,52,0.33,3.1,20,54,0,246,0,44,9
159,3,2,0,52,0.33,3.1,20,15,0,127.5,0,31,9
154,3,2,0,52,0.33,3.1,20,152,388,458,0,52,9
156,3,2,0,52,0.33,3.1,20,90,0,97,0,32,12
153,3,2,0,52,0.33,3.1,20,197,166,205,0,52,14
160,3,2,0,52,0.33,3.1,20,3,0,180.5,0,40.5,5
157,3,2,0,52,0.33,3.1,20,55,0,244,0,44,10
153,3,2,0,52,0.33,3.1,20,198,166,202,0,52,14
154,3,2,0,52,0.33,3.1,20,153,388,456.5,0,52,9
155,3,2,0,52,0.33,3.1,20,152,8,274,0,52,11
157,3,2,0,52,0.33,3.1,20,56,0,242.5,0,44,10
153,3,2,0,52,0.33,3.1,20,199,166,199.5,0,52,15
160,3,2,0,52,0.33,3.1,20,4,0,168,0,40,6
158,3,2,0,52,0.33,3.1,20,50,16,200,0,52,8
159,3,2,0,52,0.33,3.1,20,16,0,123.5,0,31,9
153,3,2,0,52,0.33,3.1,20,200,166,198,0,52,15
154,3,2,0,52,0.33,3.1,20,154,388,455,0,52,9
161,3,2,0,52,0.33,3.3,20,0,0,162,0,18,2
157,3,2,0,52,0.33,3.1,20,57,0,241,0,44,10
160,3,2,0,52,0.33,3.1,20,5,0,158,0,39.5,7
156,3,2,0,52,0.33,3.1,20,91,0,90.5,0,31.5,13
159,3,2,0,52,0.33,3.1,20,17,0,119.5,0,31,9
155,3,2,0,52,0.33,3.1,20,153,8,273,0,52,11
158,3,2,0,52,0.33,3.1,20,51,16,193,0,52,9
160,3,2,0,52,0.33,3.1,20,6,0,149,0,39,7
159,3,2,0,52,0.33,3.1,20,18,0,115.5,0,31,9
155,3,2,0,52,0.33,3.1,20,154,8,272,0,52,11
157,3,2,0,52,0.33,3.1,20,58,0,239.5,0,44,10
158,3,2,0,52,0.33,3.1,20,52,16,186.5,0,52,9
160,3,2,0,52,0.33,3.1,20,7,0,140,0,38.5,8
154,3,2,0,52,0.33,3.1,20,155,388,453.5,0,52,9
155,3,2,0,52,0.33,3.1,20,155,8,271,0,52,11
160,3,2,0,52,0.33,3.1,20,8,0,133,0,38,8
158,3,2,0,52,0.33,3.1,20,53,16,182,0,52,11
157,3,2,0,52,0.33,3.1,20,59,0,238,0,44,11
161,3,2,0,52,0.33,3.3,20,1,0,228.5,0,32.5,2
156,3,2,0,52,0.33,3.1,20,92,0,85,0,31,13
160,3,2,0,52,0.33,3.1,20,9,0,126,0,37.5,10
158,3,2,0,52,0.33,3.1,20,54,16,179,0,52,11
154,3,2,0,52,0.33,3.1,20,156,388,452,0,52,9
159,3,2,0,52,0.33,3.1,20,19,0,125.5,0,31,10
161,3,2,0,52,0.33,3.3,20,2,0,213,0,32,3
157,3,2,0,52,0.33,3.1,20,60,0,237.5,0,44,11
156,3,2,0,52,0.33,3.1,20,93,0,80.5,0,30.5,14
155,3,2,0,52,0.33,3.1,20,156,8,270,0,52,11
154,3,2,0,52,0.33,3.1,20,157,388,450.5,0,52,9
160,3,2,0,52,0.33,3.1,20,10,0,122,0,37,10
157,3,2,0,52,0.33,3.1,20,61,0,237,0,44,11
161,3,2,0,52,0.33,3.3,20,3,0,198,0,31.5,3
156,3,2,0,52,0.33,3.1,20,94,0,76.5,0,30,14
154,3,2,0,52,0.33,3.1,20,158,388,449,0,52,9
160,3,2,0,52,0.33,3.1,20,11,0,118,0,36.5,10
158,3,2,0,52,0.33,3.1,20,55,16,201,0,52,9
161,3,2,0,52,0.33,3.3,20,4,0,183,0,31,4
155,3,2,0,52,0.33,3.1,20,157,8,269,0,52,11
160,3,2,0,52,0.33,3.1,20,12,0,114,0,36,11
161,3,2,0,52,0.33,3.3,20,5,0,169.5,0,30.5,4
161,3,2,0,52,0.33,3.3,20,6,0,156,0,30,5
155,3,2,0,52,0.33,3.1,20,158,8,268,0,52,11
161,3,2,0,52,0.33,3.3,20,7,0,144,0,29.5,5
154,3,2,0,52,0.33,3.1,20,159,418,492,0,52,7
159,3,2,0,52,0.33,3.1,20,20,0,190.5,0,31,8
158,3,2,0,52,0.33,3.1,20,56,16,195,0,52,9
157,3,2,0,52,0.33,3.1,20,62,0,236.5,0,44,11
158,3,2,0,52,0.33,3.1,20,57,16,189,0,52,9
156,3,2,0,52,0.33,3.1,20,95,0,134,0,29.5,13
161,3,2,0,52,0.33,3.3,20,8,0,132,0,29,6
160,3,2,0,52,0.33,3.1,20,13,0,173,0,35.5,9
158,3,2,0,52,0.33,3.1,20,58,16,183,0,52,10
155,3,2,0,52,0.33,3.1,20,159,16,276.5,0,52,10
157,3,2,0,52,0.33,3.1,20,63,0,236,0,44,11
159,3,2,0,52,0.33,3.1,20,21,0,185.5,0,31,8
160,3,2,0,52,0.33,3.1,20,14,0,167,0,35,10
158,3,2,0,52,0.33,3.1,20,59,16,179,0,52,10
154,3,2,0,52,0.33,3.1,20,160,425,515,0,52,5
155,3,2,0,52,0.33,3.1,20,160,16,298.5,0,52,9
158,3,2,0,52,0.33,3.1,20,60,16,175,0,52,10
159,3,2,0,52,0.33,3.1,20,22,0,180.5,0,31,9
156,3,2,0,52,0.33,3.1,20,96,0,128.5,0,29,13
154,3,2,0,52,0.33,3.1,20,161,425,508,0,52,6
160,3,2,0,52,0.33,3.1,20,15,0,163,0,34.5,10
161,3,2,0,52,0.33,3.3,20,9,0,121.5,0,28.5,6
157,3,2,0,52,0.33,3.1,20,64,0,235.5,0,44,11
159,3,2,0,52,0.33,3.1,20,23,0,177,0,31,10
155,3,2,0,52,0.33,3.1,20,161,16,295.5,0,52,9
160,3,2,0,52,0.33,3.1,20,16,0,159,0,34,10
158,3,2,0,52,0.33,3.1,20,61,16,171,0,52,10
159,3,2,0,52,0.33,3.1,20,24,0,174,0,31,10
156,3,2,0,52,0.33,3.1,20,97,0,123,0,28.5,14
155,3,2,0,52,0.33,3.1,20,162,16,321.5,0,52,8
158,3,2,0,52,0.33,3.1,20,62,16,167,0,52,10
159,3,2,0,52,0.33,3.1,20,25,0,171,0,31,10
155,3,2,0,52,0.33,3.1,20,163,16,317.5,0,52,8
154,3,2,0,52,0.33,3.1,20,162,425,501.5,0,52,6
157,3,2,0,52,0.33,3.1,20,65,0,235,0,44,11
156,3,2,0,52,0.33,3.1,20,98,0,118.5,0,28,14
161,3,2,0,52,0.33,3.3,20,10,0,112,0,28,8
158,3,2,0,52,0.33,3.1,20,63,16,163,0,52,10
159,3,2,0,52,0.33,3.1,20,26,0,168,0,31,10
161,3,2,0,52,0.33,3.3,20,11,0,105,0,27.5,8
157,3,2,0,52,0.33,3.1,20,66,0,234.5,0,44,11
158,3,2,0,52,0.33,3.1,20,64,16,159,0,52,10
156,3,2,0,52,0.33,3.1,20,99,0,114,0,27.5,14
154,3,2,0,52,0.33,3.1,20,163,425,495,0,52,7
157,3,2,0,52,0.33,3.1,20,67,0,234,0,44,11
155,3,2,0,52,0.33,3.1,20,164,16,313.5,0,52,8
159,3,2,0,52,0.33,3.1,20,27,0,165,0,31,10
158,3,2,0,52,0.33,3.1,20,65,16,155,0,52,10
161,3,2,0,52,0.33,3.3,20,12,0,98,0,27,9
160,3,2,0,52,0.33,3.1,20,17,0,191,0,36,9
154,3,2,0,52,0.33,3.1,20,164,425,491,0,52,8
158,3,2,0,52,0.33,3.1,20,66,16,151.5,0,52,11
157,3,2,0,52,0.33,3.1,20,68,10,263,0,52,10
158,3,2,0,52,0.33,3.1,20,67,16,149,0,52,11
154,3,2,0,52,0.33,3.1,20,165,425,487.5,0,52,8
161,3,2,0,52,0.33,3.3,20,13,0,92.5,0,26.5,9
155,3,2,0,52,0.33,3.1,20,165,16,309.5,0,52,8
159,3,2,0,52,0.33,3.1,20,28,0,162,0,31,10
161,3,2,0,52,0.33,3.3,20,14,0,87,0,26,9
154,3,2,0,52,0.33,3.1,20,166,425,484,0,52,8
161,3,2,0,52,0.33,3.3,20,15,0,81.5,0,25.5,10
156,3,2,0,52,0.33,3.1,20,100,1,256.5,0,52,8
160,3,2,0,52,0.33,3.1,20,18,0,229.5,0,44,7
157,3,2,0,52,0.33,3.1,20,69,10,261,0,52,10
158,3,2,0,52,0.33,3.1,20,68,16,146.5,0,52,11
154,3,2,0,52,0.33,3.1,20,167,425,480.5,0,52,8
159,3,2,0,52,0.33,3.1,20,29,0,159,0,31,10
161,3,2,0,52,0.33,3.3,20,16,0,77,0,25,10
158,3,2,0,52,0.33,3.1,20,69,16,144,0,52,11
160,3,2,0,52,0.33,3.1,20,19,0,220,0,43.5,7
158,3,2,0,52,0.33,3.1,20,70,16,141.5,0,52,11
157,3,2,0,52,0.33,3.1,20,70,10,259,0,52,10
154,3,2,0,52,0.33,3.1,20,168,425,477,0,52,8
156,3,2,0,52,0.33,3.1,20,101,1,243,0,51.5,8
155,3,2,0,52,0.33,3.1,20,166,16,335.5,0,52,6
158,3,2,0,52,0.33,3.1,20,71,16,139,0,52,11
157,3,2,0,52,0.33,3.1,20,71,10,257,0,52,10
161,3,2,0,52,0.33,3.3,20,17,0,72.5,0,24.5,10
159,3,2,0,52,0.33,3.1,20,30,0,156,0,31,10
160,3,2,0,52,0.33,3.1,20,20,0,211.5,0,43,8
155,3,2,0,52,0.33,3.1,20,167,16,328.5,0,52,6
161,3,2,0,52,0.33,3.3,20,18,0,68,0,24,11
158,3,2,0,52,0.33,3.1,20,72,16,149.5,0,52,11
157,3,2,0,52,0.33,3.1,20,72,10,262,0,52,9
156,3,2,0,52,0.33,3.1,20,102,1,229.5,0,51,9
154,3,2,0,52,0.33,3.1,20,169,439,473.5,0,52,8
160,3,2,0,52,0.33,3.1,20,21,0,204,0,42.5,9
158,3,2,0,52,0.33,3.1,20,73,16,147,0,52,12
161,3,2,0,52,0.33,3.3,20,19,0,64,0,23.5,11
155,3,2,0,52,0.33,3.1,20,168,16,321.5,0,52,6
159,3,2,0,52,0.33,3.1,20,31,0,153,0,31,10
158,3,2,0,52,0.33,3.1,20,74,16,145.5,0,52,12
161,3,2,0,52,0.33,3.3,20,20,0,61,0,23,12
154,3,2,0,52,0.33,3.1,20,170,439,482.5,0,52,7
160,3,2,0,52,0.33,3.1,20,22,0,198.5,0,42,9
154,3,2,0,52,0.33,3.1,20,171,439,477.5,0,52,7
161,3,2,0,52,0.33,3.3,20,21,0,58.5,0,22.5,12
158,3,2,0,52,0.33,3.1,20,75,16,144,0,52,12
154,3,2,0,52,0.33,3.1,20,172,439,472.5,0,52,7
159,3,2,0,52,0.33,3.1,20,32,0,150,0,31,10
160,3,2,0,52,0.33,3.1,20,23,0,193,0,41.5,9
161,3,2,0,52,0.33,3.3,20,22,0,56,0,22,12
156,3,2,0,52,0.33,3.1,20,103,1,293,0,50.5,7
155,3,2,0,52,0.33,3.1,20,169,16,315.5,0,52,8
160,3,2,0,52,0.33,3.1,20,24,0,187.5,0,41,9
157,3,2,0,52,0.33,3.1,20,73,43,358.5,0,52,1
161,3,2,0,52,0.33,3.3,20,23,0,53.5,0,21.5,12
158,3,2,0,52,0.33,3.1,20,76,16,142.5,0,52,12
159,3,2,0,52,0.33,3.1,20,33,0,147,0,31,10
155,3,2,0,52,0.33,3.1,20,170,16,311,0,52,8
160,3,2,0,52,0.33,3.1,20,25,0,182,0,40.5,9
161,3,2,0,52,0.33,3.3,20,24,0,51,0,21,12
158,3,2,0,52,0.33,3.1,20,77,16,141,0,52,12
159,3,2,0,52,0.33,3.1,20,34,0,144,0,31,10
160,3,2,0,52,0.33,3.1,20,26,0,176.5,0,40,10
156,3,2,0,52,0.33,3.1,20,104,28,364,0,52,6
154,3,2,0,52,0.33,3.1,20,173,512,549.5,0,52,5
158,3,2,0,52,0.33,3.1,20,78,16,139.5,0,52,12
160,3,2,0,52,0.33,3.1,20,27,0,171.5,0,39.5,10
156,3,2,0,52,0.33,3.1,20,105,28,347,0,52,6
159,3,2,0,52,0.33,3.1,20,35,0,141,0,31,10
161,3,2,0,52,0.33,3.3,20,25,0,48.5,0,20.5,12
160,3,2,0,52,0.33,3.1,20,28,0,167,0,39,11
157,3,2,0,52,0.33,3.1,20,74,43,344,0,52,3
155,3,2,0,52,0.33,3.1,20,171,37,312.5,0,52,7
156,3,2,0,52,0.33,3.1,20,106,28,330,0,52,6
158,3,2,0,52,0.33,3.1,20,79,16,138,0,52,12
159,3,2,0,52,0.33,3.1,20,36,0,138,0,31,10
157,3,2,0,52,0.33,3.1,20,75,43,331,0,52,3
154,3,2,0,52,0.33,3.1,20,174,569,577,0,52,2
160,3,2,0,52,0.33,3.1,20,29,0,163.5,0,38.5,11
156,3,2,0,52,0.33,3.1,20,107,28,313,0,52,6
158,3,2,0,52,0.33,3.1,20,80,16,136.5,0,52,12
159,3,2,0,52,0.33,3.1,20,37,0,135,0,31,10
154,3,2,0,52,0.33,3.1,20,175,569,564.5,0,52,2
160,3,2,0,52,0.33,3.1,20,30,0,160,0,38,11
156,3,2,0,52,0.33,3.1,20,108,28,296,0,52,6
159,3,2,0,52,0.33,3.1,20,38,0,132,0,31,10
155,3,2,0,52,0.33,3.1,20,172,37,307,0,52,8
157,3,2,0,52,0.33,3.1,20,76,43,356.5,0,52,6
158,3,2,0,52,0.33,3.1,20,81,16,135,0,52,12
161,3,2,0,52,0.33,3.3,20,26,0,46,0,20,14
154,3,2,0,52,0.33,3.1,20,176,569,552.5,0,52,3
159,3,2,0,52,0.33,3.1,20,39,0,129,0,31,10
160,3,2,0,52,0.33,3.1,20,31,0,156.5,0,37.5,11
157,3,2,0,52,0.33,3.1,20,77,43,349,0,52,7
156,3,2,0,52,0.33,3.1,20,109,28,279,0,52,7
161,3,2,0,52,0.33,3.3,20,27,0,44.5,0,19.5,14
155,3,2,0,52,0.33,3.1,20,173,37,303.5,0,52,9
154,3,2,0,52,0.33,3.1,20,177,569,542.5,0,52,4
159,3,2,0,52,0.33,3.1,20,40,0,126,0,31,11
156,3,2,0,52,0.33,3.1,20,110,28,264.5,0,52,9
158,3,2,0,52,0.33,3.1,20,82,16,133.5,0,52,13
160,3,2,0,52,0.33,3.1,20,32,0,153,0,37,11
154,3,2,0,52,0.33,3.1,20,178,569,533,0,52,4
157,3,2,0,52,0.33,3.1,20,78,43,342.5,0,52,7
155,3,2,0,52,0.33,3.1,20,174,37,301,0,52,10
161,3,2,0,52,0.33,3.3,20,28,0,43,0,19,14
156,3,2,0,52,0.33,3.1,20,111,28,254,0,52,11
159,3,2,0,52,0.33,3.1,20,41,0,124,0,31,11
158,3,2,0,52,0.33,3.1,20,83,16,161.5,0,52,13
160,3,2,0,52,0.33,3.1,20,33,0,149.5,0,36.5,11
157,3,2,0,52,0.33,3.1,20,79,43,336,0,52,7
154,3,2,0,52,0.33,3.1,20,179,569,523.5,0,52,4
161,3,2,0,52,0.33,3.3,20,29,0,41.5,0,18.5,14
160,3,2,0,52,0.33,3.1,20,34,0,146,0,36,12
156,3,2,0,52,0.33,3.1,20,112,28,244.5,0,52,11
155,3,2,0,52,0.33,3.1,20,175,37,299,0,52,10
157,3,2,0,52,0.33,3.1,20,80,43,329.5,0,52,8
161,3,2,0,52,0.33,3.3,20,30,0,40,0,18,14
159,3,2,0,52,0.33,3.1,20,42,0,122,0,31,11
160,3,2,0,52,0.33,3.1,20,35,0,143,0,35.5,12
156,3,2,0,52,0.33,3.1,20,113,28,235,0,52,11
155,3,2,0,52,0.33,3.1,20,176,37,297,0,52,10
158,3,2,0,52,0.33,3.1,20,84,38,252.5,0,52,7
154,3,2,0,52,0.33,3.1,20,180,569,514,0,52,5
161,3,2,0,52,0.33,3.3,20,31,0,38.5,0,17.5,14
154,3,2,0,52,0.33,3.1,20,181,569,507.5,0,52,6
160,3,2,0,52,0.33,3.1,20,36,0,140,0,35,12
161,3,2,0,52,0.33,3.3,20,32,0,37,0,17,14
158,3,2,0,52,0.33,3.1,20,85,38,245.5,0,52,7
154,3,2,0,52,0.33,3.1,20,182,569,502,0,52,6
156,3,2,0,52,0.33,3.1,20,114,28,225.5,0,52,11
160,3,2,0,52,0.33,3.1,20,37,0,137,0,34.5,12
155,3,2,0,52,0.33,3.1,20,177,37,295,0,52,11
157,3,2,0,52,0.33,3.1,20,81,71,396,0,52,6
161,3,2,0,52,0.33,3.3,20,33,0,35.5,0,16.5,14
154,3,2,0,52,0.33,3.1,20,183,569,496.5,0,52,6
160,3,2,0,52,0.33,3.1,20,38,0,134,0,34,12
159,3,2,0,52,0.33,3.1,20,43,0,155,0,44,11
155,3,2,0,52,0.33,3.1,20,178,37,294,0,52,11
156,3,2,0,52,0.33,3.1,20,115,28,216,0,52,11
161,3,2,0,52,0.33,3.3,20,34,0,34,0,16,15
158,3,2,0,52,0.33,3.1,20,86,38,239.5,0,52,8
157,3,2,0,52,0.33,3.1,20,82,93,413.5,0,52,6
160,3,2,0,52,0.33,3.1,20,39,0,131,0,33.5,12
155,3,2,0,52,0.33,3.1,20,179,37,293,0,52,11
154,3,2,0,52,0.33,3.1,20,184,569,491,0,52,6
159,3,2,0,52,0.33,3.1,20,44,0,153,0,44,11
156,3,2,0,52,0.33,3.1,20,116,28,206.5,0,52,11
157,3,2,0,52,0.33,3.1,20,83,93,406,0,52,6
156,3,2,0,52,0.33,3.1,20,117,28,197,0,52,12
161,3,2,0,52,0.33,3.3,20,35,0,110.5,0,17.5,10
160,3,2,0,52,0.33,3.1,20,40,0,128,0,33,12
158,3,2,0,52,0.33,3.1,20,87,38,309,0,52,5
154,3,2,0,52,0.33,3.1,20,185,569,485.5,0,52,6
159,3,2,0,52,0.33,3.1,20,45,0,151,0,44,11
156,3,2,0,52,0.33,3.1,20,118,28,189.5,0,52,12
157,3,2,0,52,0.33,3.1,20,84,93,398.5,0,52,6
158,3,2,0,52,0.33,3.1,20,88,38,300,0,52,6
158,3,2,0,52,0.33,3.1,20,89,38,292,0,52,6
160,3,2,0,52,0.33,3.1,20,41,0,125,0,32.5,13
154,3,2,0,52,0.33,3.1,20,186,569,481,0,52,8
158,3,2,0,52,0.33,3.1,20,90,38,284,0,52,7
155,3,2,0,52,0.33,3.1,20,180,61,326.5,0,52,9
159,3,2,0,52,0.33,3.1,20,46,0,149,0,44,11
156,3,2,0,52,0.33,3.1,20,119,28,182,0,52,12
154,3,2,0,52,0.33,3.1,20,187,569,478.5,0,52,8
161,3,2,0,52,0.33,3.3,20,36,0,102,0,16,10
158,3,2,0,52,0.33,3.1,20,91,38,278.5,0,52,9
155,3,2,0,52,0.33,3.1,20,181,61,324,0,52,9
154,3,2,0,52,0.33,3.1,20,188,569,476,0,52,9
155,3,2,0,52,0.33,3.1,20,182,61,321.5,0,52,9
161,3,2,0,52,0.33,3.3,20,37,0,93.5,0,14.5,10
157,3,2,0,52,0.33,3.1,20,85,93,391,0,52,6
160,3,2,0,52,0.33,3.1,20,42,0,123,0,32,13
158,3,2,0,52,0.33,3.1,20,92,38,275,0,52,9
157,3,2,0,52,0.33,3.1,20,86,93,383.5,0,52,6
156,3,2,0,52,0.33,3.1,20,120,37,252,0,52,6
161,3,2,0,52,0.33,3.3,20,38,0,85,0,14,10
155,3,2,0,52,0.33,3.1,20,183,74,354,0,52,7
156,3,2,0,52,0.33,3.1,20,121,37,235,0,52,6
154,3,2,0,52,0.33,3.1,20,189,569,474.5,0,52,9
159,3,2,0,52,0.33,3.1,20,47,0,222.5,0,44,7
158,3,2,0,52,0.33,3.1,20,93,38,271.5,0,52,9
157,3,2,0,52,0.33,3.1,20,87,93,376,0,52,6
156,3,2,0,52,0.33,3.1,20,122,37,218,0,52,7
161,3,2,0,52,0.33,3.3,20,39,0,76.5,0,13.5,10
158,3,2,0,52,0.33,3.1,20,94,38,268,0,52,9
160,3,2,0,52,0.33,3.1,20,43,0,121,0,31.5,13
158,3,2,0,52,0.33,3.1,20,95,38,264.5,0,52,10
156,3,2,0,52,0.33,3.1,20,123,37,203,0,52,8
157,3,2,0,52,0.33,3.1,20,88,93,368.5,0,52,7
159,3,2,0,52,0.33,3.1,20,48,0,262,0,44,6
161,3,2,0,52,0.33,3.3,20,40,0,68,0,13,10
155,3,2,0,52,0.33,3.1,20,184,102.5,411,0,52,4
158,3,2,0,52,0.33,3.1,20,96,38,261.5,0,52,10
161,3,2,0,52,0.33,3.3,20,41,0,60,0,12.5,11
160,3,2,0,52,0.33,3.1,20,44,0,119,0,31,13
156,3,2,0,52,0.33,3.1,20,124,37,190,0,52,9
157,3,2,0,52,0.33,3.1,20,89,93,363,0,52,7
